ID,experimental_replicate,concentration,ecuatorial,polar
13,1,0.01,60.86,60.81
13,1,0.01,64.26,64.25
14,1,0.01,67.89,69.08
14,1,0.01,67.74,67.72
14,1,0.01,71.76,71.38
15,1,0.01,57.76,55.86
15,1,0.01,47.99,47.98
15,1,0.01,56.01,55.39
16,1,0.01,57.86,57.86
16,1,0.01,60.65,60.27
16,1,0.01,58.72,59.91
17,1,0.01,67.84,67.84
17,1,0.01,64.87,61.64
17,1,0.01,68.32,67.34
18,1,0.01,55.53,60.04
18,1,0.01,80,75.85
18,1,0.01,65.42,65.61
19,1,0.01,62.54,63.38
19,1,0.01,60.08,63.82
19,1,0.01,75.36,65.22
20,1,0.01,74.09,77.74
20,1,0.01,76.93,79.82
20,1,0.01,81,74.37
21,1,0.01,66.22,71.33
21,1,0.01,73.29,75.12
21,1,0.01,74.41,70.06
22,1,0.01,72.11,70.36
22,1,0.01,75.6,71.65
22,1,0.01,75.65,69.68
23,1,0.01,80.16,76.9
23,1,0.01,68.9,78.57
23,1,0.01,75.65,80.89
24,1,0.01,56.05,51.83
24,1,0.01,58.69,59.21
24,1,0.01,64.63,56.36
25,1,0.01,67.28,57.95
25,1,0.01,61.84,56.66
25,1,0.01,53.42,57.49
26,1,0.01,41.17,35.14
26,1,0.01,39.22,34.85
26,1,0.01,42.81,48.64
27,1,0.01,62.21,62.64
27,1,0.01,65.43,65.75
27,1,0.01,57.93,56.85
28,1,0.01,61.68,67.37
28,1,0.01,80.98,80.77
28,1,0.01,78.26,81.11
29,1,0.01,57.13,65.56
29,1,0.01,63.82,56.13
29,1,0.01,61.26,66.23
30,1,0.01,39.69,44.81
30,1,0.01,52.19,56.31
30,1,0.01,55.14,56.56
31,1,0.01,60.14,55.84
31,1,0.01,55.92,47.04
31,1,0.01,52.54,51.8
32,1,0.01,67.23,66.64
32,1,0.01,66.45,66.98
32,1,0.01,75.45,70.8
33,1,0.01,68.25,66.69
33,1,0.01,58.09,68.83
33,1,0.01,58.09,68.84
34,1,0.01,59.16,56.04
34,1,0.01,56.83,51.83
34,1,0.01,50.96,65.93
35,1,0.01,53.93,55.8
35,1,0.01,54.02,49.19
35,1,0.01,50.79,58.71
36,1,0.01,53.89,61.34
36,1,0.01,59.86,55.32
36,1,0.01,59.96,58.99
37,1,0.01,76.07,80
37,1,0.01,76.56,73.23
37,1,0.01,79.78,79.26
38,1,0.01,46.74,51.4
38,1,0.01,49.9,56.72
38,1,0.01,53.13,56.1
39,1,0.01,59.99,58.76
39,1,0.01,62.58,58.85
39,1,0.01,56.52,54.86
40,1,0.01,69.78,64.64
40,1,0.01,67.82,67.15
40,1,0.01,74.21,61.48
41,1,0.01,69.38,61.1
41,1,0.01,58.83,58.98
41,1,0.01,54.57,68.58
42,1,0.01,59.68,57.61
42,1,0.01,53.12,49.37
42,1,0.01,54.57,41.57
43,1,0.01,74.73,77.58
43,1,0.01,71.29,72.86
43,1,0.01,69.87,68.96
44,1,0.01,65.17,61.45
44,1,0.01,57.87,63.12
44,1,0.01,57.61,51.89
45,1,0.01,50.61,56.13
45,1,0.01,56.87,56.86
45,1,0.01,43.83,56.17
46,1,0.01,73.53,71.42
46,1,0.01,71.71,71.19
46,1,0.01,69.4,69.4
47,1,0.01,61.05,67.13
47,1,0.01,71.4,71.3
47,1,0.01,62,62
48,1,0.01,80.76,73.91
48,1,0.01,73.84,79.75
48,1,0.01,73.84,79.76
49,1,0.01,43.98,42.13
49,1,0.01,42.61,37.11
49,1,0.01,38.32,37.35
50,1,0.01,76.16,70.96
50,1,0.01,79.99,76.51
50,1,0.01,72.8,77.25
1,1,0.05,46.6,45.86
1,1,0.05,50.49,50.47
1,1,0.05,58.5,53.57
2,1,0.05,59.38,78.36
2,1,0.05,51.45,54.75
2,1,0.05,53.78,57.04
3,1,0.05,50.14,55.32
3,1,0.05,55.52,65.09
3,1,0.05,55.34,64.42
4,1,0.05,57.77,67.88
4,1,0.05,58.47,58.81
4,1,0.05,56.52,59.46
5,1,0.05,37.13,34.12
5,1,0.05,39.19,39.19
5,1,0.05,39.87,38.75
6,1,0.05,55.88,49.81
6,1,0.05,50,51.37
6,1,0.05,51.36,56.02
7,1,0.05,55.51,58.39
7,1,0.05,56.04,56.4
7,1,0.05,51.82,40.75
8,1,0.05,48.19,47.85
8,1,0.05,36.51,36.52
8,1,0.05,46.43,46.43
9,1,0.05,39.06,39.06
9,1,0.05,37.86,36.28
9,1,0.05,47.49,47.16
10,1,0.05,48.7,44.86
10,1,0.05,45.43,46.75
10,1,0.05,39.43,36.76
11,1,0.05,70.93,65.88
11,1,0.05,69.78,70.89
11,1,0.05,64.35,64.09
12,1,0.05,51.5,41.63
12,1,0.05,48.77,45.99
12,1,0.05,42.64,42.7
13,1,0.05,52.15,50.97
13,1,0.05,52.15,50.97
13,1,0.05,51.12,51.12
14,1,0.05,51.7,52
14,1,0.05,62.57,63.92
14,1,0.05,61.52,61.31
15,1,0.05,48.88,48.88
15,1,0.05,41.24,41.79
15,1,0.05,52.65,50.24
16,1,0.05,50.32,43.94
16,1,0.05,51.37,47.5
16,1,0.05,52.57,52.57
17,1,0.05,52.57,57.83
17,1,0.05,55.89,55.9
17,1,0.05,57.81,59.01
18,1,0.05,53.88,56.47
18,1,0.05,48.19,53.09
18,1,0.05,54.75,52.73
19,1,0.05,46.09,48.45
19,1,0.05,58.68,56.67
19,1,0.05,59.15,47
20,1,0.05,55.68,47.45
20,1,0.05,64.72,52.85
20,1,0.05,59.94,62.16
21,1,0.05,57.33,58.27
21,1,0.05,45,57.29
21,1,0.05,66.06,67.41
22,1,0.05,55.36,51.11
22,1,0.05,59.65,59.6
22,1,0.05,66.68,55.86
23,1,0.05,60.9,66.16
23,1,0.05,64.07,68.9
23,1,0.05,64.89,62.65
24,1,0.05,48.41,49.73
24,1,0.05,50.67,50.09
24,1,0.05,49.49,49.46
25,1,0.05,44.11,47.7
25,1,0.05,46.69,52.6
25,1,0.05,51.95,53.94
26,1,0.05,38.48,36.46
26,1,0.05,32.48,32.48
26,1,0.05,35.68,41.01
27,1,0.05,58.09,52.09
27,1,0.05,50.9,52.22
27,1,0.05,49.76,47.96
28,1,0.05,58.51,58.55
28,1,0.05,68.69,67.13
28,1,0.05,64.78,67.99
29,1,0.05,47.99,46.35
29,1,0.05,48.74,43.94
29,1,0.05,42.09,43.28
30,1,0.05,36.73,34.82
30,1,0.05,45.05,46.05
30,1,0.05,43.34,43.34
31,1,0.05,48.18,55.62
31,1,0.05,44.92,47.53
31,1,0.05,46.82,49.62
32,1,0.05,62.66,65.2
32,1,0.05,68.67,63.33
32,1,0.05,66.92,68.21
33,1,0.05,55.96,58.42
33,1,0.05,56.43,67.86
33,1,0.05,58.75,56.86
34,1,0.05,50.64,50.66
34,1,0.05,41.38,52.2
34,1,0.05,47.24,46.01
35,1,0.05,47.14,51.54
35,1,0.05,48.4,46.87
35,1,0.05,47.38,51.06
36,1,0.05,55.69,54.6
36,1,0.05,53.51,52.5
36,1,0.05,52.55,56.58
37,1,0.05,72.76,69.7
37,1,0.05,70.8,67.42
37,1,0.05,70.9,70.9
38,1,0.05,42.29,49.96
38,1,0.05,55.97,57.93
38,1,0.05,51.03,52.5
39,1,0.05,54.32,52.41
39,1,0.05,56.82,56.38
39,1,0.05,62.95,62.95
40,1,0.05,62.4,58.44
40,1,0.05,61.56,66.11
40,1,0.05,58.82,60.15
41,1,0.05,62.04,56.41
41,1,0.05,56.9,55.33
41,1,0.05,52.65,51.2
42,1,0.05,53.93,54.18
42,1,0.05,62.65,51.68
42,1,0.05,57.89,57.67
43,1,0.05,54.66,59.97
43,1,0.05,47.42,58.7
43,1,0.05,55.28,56.98
44,1,0.05,61.55,59.4
44,1,0.05,69.15,61.41
44,1,0.05,52.76,55.65
45,1,0.05,42.98,39.06
45,1,0.05,42.87,50.59
45,1,0.05,42.96,41.28
46,1,0.05,52.24,55.69
46,1,0.05,68.38,60.79
46,1,0.05,55.33,63.34
47,1,0.05,52.14,59.63
47,1,0.05,62.68,61.38
47,1,0.05,60.64,61.6
48,1,0.05,69.78,62.12
48,1,0.05,62.34,68.26
48,1,0.05,64.3,68.9
49,1,0.05,36.71,36.71
49,1,0.05,37.51,39.2
49,1,0.05,36.62,38.85
50,1,0.05,71.46,66.48
50,1,0.05,71.95,70.25
50,1,0.05,73.95,73.61
1,1,0.1,39.91,38.51
1,1,0.1,40.42,46.89
1,1,0.1,49.6,42.72
2,1,0.1,46.02,54.11
2,1,0.1,46.93,48.4
2,1,0.1,54.2,40.28
3,1,0.1,47,51
3,1,0.1,46.73,58.39
3,1,0.1,49.42,60.27
4,1,0.1,52.09,66.64
4,1,0.1,54.01,44.21
4,1,0.1,55487,49.82
5,1,0.1,21.15,22.82
5,1,0.1,35.65,34.09
5,1,0.1,34.71,37.9
6,1,0.1,40.8,45.85
6,1,0.1,43.14,47.11
6,1,0.1,43.09,52.11
7,1,0.1,41.74,38.75
7,1,0.1,37.87,40.1
7,1,0.1,39.58,39.71
8,1,0.1,40.7,45.22
8,1,0.1,34.77,33.03
8,1,0.1,39.98,39.6
9,1,0.1,35.48,33.31
9,1,0.1,32.42,32.84
9,1,0.1,31.42,33.58
10,1,0.1,39.91,41.53
10,1,0.1,38.95,36.95
10,1,0.1,34.88,39.19
11,1,0.1,61.93,54.88
11,1,0.1,58.78,61.89
11,1,0.1,54.01,54.79
12,1,0.1,41.23,42.63
12,1,0.1,42.03,42.99
12,1,0.1,32.44,32.5
13,1,0.1,41.15,40.45
13,1,0.1,40.35,42.97
13,1,0.1,43.18,41.12
14,1,0.1,41.09,41.3
14,1,0.1,52.57,53.92
14,1,0.1,51.22,50.31
15,1,0.1,43.48,47.88
15,1,0.1,32.24,33.79
15,1,0.1,48.33,47.98
16,1,0.1,45.58,49.86
16,1,0.1,44.25,45.58
16,1,0.1,43.69,43.32
17,1,0.1,42.47,44.21
17,1,0.1,44.1,46.47
17,1,0.1,39.27,40.76
18,1,0.1,45.31,45.28
18,1,0.1,44.85,51.89
18,1,0.1,44.85,50.02
19,1,0.1,50.46,48.53
19,1,0.1,53.75,49.86
19,1,0.1,34.85,39.05
20,1,0.1,39.39,39.53
20,1,0.1,39.85,40.31
20,1,0.1,31.84,41.39
21,1,0.1,46.81,55.76
21,1,0.1,44.17,46.27
21,1,0.1,47.37,51.08
22,1,0.1,50.09,52.78
22,1,0.1,44.15,57.79
22,1,0.1,53.54,52.56
23,1,0.1,39.44,39.68
23,1,0.1,47.78,50.54
23,1,0.1,49.09,58.16
24,1,0.1,42.87,46.74
24,1,0.1,39.06,42.96
24,1,0.1,40.51,41.54
25,1,0.1,38.75,41.82
25,1,0.1,38.84,39.29
25,1,0.1,36.68,37.66
26,1,0.1,33.78,35.46
26,1,0.1,28.89,29.35
26,1,0.1,35.58,39.11
27,1,0.1,54.29,48.59
27,1,0.1,41.9,41.22
27,1,0.1,39.26,42.56
28,1,0.1,48.53,48.48
28,1,0.1,58.49,57.33
28,1,0.1,53.73,58.79
29,1,0.1,42.99,43.12
29,1,0.1,37.94,33.94
29,1,0.1,32.09,33.28
30,1,0.1,30.73,34.82
30,1,0.1,39.05,39.05
30,1,0.1,33.34,33.34
31,1,0.1,32.3,34.98
31,1,0.1,35.38,36.22
31,1,0.1,34.73,33.96
32,1,0.1,41.29,44.68
32,1,0.1,42.55,44.65
32,1,0.1,40.34,45.97
33,1,0.1,33.46,37.77
33,1,0.1,36.38,37.07
33,1,0.1,34.66,35.74
34,1,0.1,39.33,38.56
34,1,0.1,43.29,38.6
34,1,0.1,38.32,38.47
35,1,0.1,36.7,35.68
35,1,0.1,36.2,37.16
35,1,0.1,38.47,38.78
36,1,0.1,36.11,38.36
36,1,0.1,38.55,40.53
36,1,0.1,40.73,42.95
37,1,0.1,44.9,48.24
37,1,0.1,52.57,59.27
37,1,0.1,58.21,60.26
38,1,0.1,37.67,40.95
38,1,0.1,32.88,39.56
38,1,0.1,44.92,43.88
39,1,0.1,46.51,44
39,1,0.1,42.33,47
39,1,0.1,42.88,45.26
40,1,0.1,46.1,50.15
40,1,0.1,44.08,51.86
40,1,0.1,42.97,45.3
41,1,0.1,48.46,56.34
41,1,0.1,51.98,53.79
41,1,0.1,43.76,49.68
42,1,0.1,41.61,48
42,1,0.1,56.69,40.73
42,1,0.1,44.67,45.62
43,1,0.1,45.26,44.09
43,1,0.1,42.14,43.41
43,1,0.1,43.8,48.46
44,1,0.1,54.09,52.15
44,1,0.1,62.08,57.26
44,1,0.1,50.66,44.27
45,1,0.1,53.79,58.48
45,1,0.1,42.09,46.45
45,1,0.1,40.56,39.9
46,1,0.1,40.49,45.68
46,1,0.1,56.67,58.1
46,1,0.1,53.43,51.96
47,1,0.1,49.02,50.79
47,1,0.1,56.91,60.85
47,1,0.1,54.04,59.03
48,1,0.1,56.22,55.57
48,1,0.1,57,55.52
48,1,0.1,59.41,56.52
49,1,0.1,34.61,30.36
49,1,0.1,20.91,23.79
49,1,0.1,25.68,27.1
50,1,0.1,61.71,65.76
50,1,0.1,55.78,57.63
50,1,0.1,50.58,51.73
1,1,0.5,19.85,21.93
1,1,0.5,19.97,20.57
1,1,0.5,20.52,21.39
2,1,0.5,25.02,29.78
2,1,0.5,25.08,27.11
2,1,0.5,24.33,27.01
3,1,0.5,22.82,24.11
3,1,0.5,25.61,25.61
3,1,0.5,21.28,22.66
4,1,0.5,28.63,29.04
4,1,0.5,27.33,28.01
4,1,0.5,25.07,26.22
5,1,0.5,14.77,13.55
5,1,0.5,13.27,13.38
5,1,0.5,11.67,10.63
6,1,0.5,27.02,29.18
6,1,0.5,25.43,27.31
6,1,0.5,24.78,25.31
7,1,0.5,22.32,23.67
7,1,0.5,23.31,23.65
7,1,0.5,22,22.3
8,1,0.5,23.28,24.88
8,1,0.5,23.27,23.96
8,1,0.5,24.35,23.77
9,1,0.5,14.92,14.7
9,1,0.5,12.11,12.01
9,1,0.5,11.74,13.72
10,1,0.5,18.86,21.57
10,1,0.5,17.56,17.56
10,1,0.5,20.07,20.07
11,1,0.5,20.52,21.16
11,1,0.5,21.31,22.07
11,1,0.5,21.7,25.09
12,1,0.5,14.85,15.45
12,1,0.5,14.14,14.47
12,1,0.5,13.16,13
13,1,0.5,16.09,17.04
13,1,0.5,17.37,16.92
13,1,0.5,14.47,15.82
14,1,0.5,14.49,15.75
14,1,0.5,16.05,17.36
14,1,0.5,15.19,16
15,1,0.5,18.92,20.24
15,1,0.5,19.03,19.87
15,1,0.5,20.04,21.17
16,1,0.5,20.62,21.55
16,1,0.5,23.04,22.05
16,1,0.5,23.12,23.84
17,1,0.5,24.28,24.21
17,1,0.5,23.29,25.47
17,1,0.5,17.98,19.54
18,1,0.5,22.4,22.4
18,1,0.5,24.35,65.47
18,1,0.5,22.42,26.34
19,1,0.5,18.66,19.09
19,1,0.5,19.57,20.81
19,1,0.5,17.92,17.33
20,1,0.5,24.37,27.13
20,1,0.5,25.83,27.3
20,1,0.5,25.47,26.33
21,1,0.5,24.02,23.78
21,1,0.5,27.12,27.47
21,1,0.5,26.02,30.5
22,1,0.5,25.86,27.68
22,1,0.5,25.98,32.37
22,1,0.5,30.34,36.26
23,1,0.5,29.46,31.61
23,1,0.5,33.05,36.79
23,1,0.5,25.1,29.65
24,1,0.5,17.5,16.31
24,1,0.5,19.59,20.27
24,1,0.5,16.45,20.67
25,1,0.5,18.96,21.68
25,1,0.5,19.7,19.98
25,1,0.5,16.72,18.23
26,1,0.5,12.45,12.93
26,1,0.5,11.98,14.59
26,1,0.5,11.71,12.26
27,1,0.5,13.98,14.93
27,1,0.5,13.46,14.43
27,1,0.5,16.92,14.46
28,1,0.5,20.15,18.48
28,1,0.5,19.28,20.03
28,1,0.5,18.72,20.08
29,1,0.5,19.49,18.04
29,1,0.5,18.33,18.7
29,1,0.5,13.8,13.82
30,1,0.5,14.28,14.37
30,1,0.5,11.05,20.44
30,1,0.5,19,19
31,1,0.5,14.71,16.55
31,1,0.5,16,17.13
31,1,0.5,18.08,19.74
32,1,0.5,22.57,23.31
32,1,0.5,22.09,22.12
32,1,0.5,18.72,19.05
33,1,0.5,15.78,17.85
33,1,0.5,18.73,19.63
33,1,0.5,17.78,18.72
34,1,0.5,17.24,18.69
34,1,0.5,14,15.02
34,1,0.5,16.85,17.48
35,1,0.5,18.38,18.78
35,1,0.5,17.63,18.58
35,1,0.5,17.71,18.21
36,1,0.5,14.2,16.63
36,1,0.5,17.33,17.33
36,1,0.5,17.45,17.65
37,1,0.5,26.08,26.62
37,1,0.5,24.95,25.57
37,1,0.5,24.31,23.64
38,1,0.5,14.03,15.05
38,1,0.5,12.96,12.69
38,1,0.5,14.55,13.68
39,1,0.5,18.2,18.82
39,1,0.5,17.97,19.25
39,1,0.5,17.31,17.92
40,1,0.5,16.4,15.17
40,1,0.5,15.9,16.41
40,1,0.5,15.75,14.65
41,1,0.5,20.49,20.73
41,1,0.5,20.71,21.18
41,1,0.5,19.73,20.13
42,1,0.5,15.2,16.17
42,1,0.5,14.7,14.56
42,1,0.5,14.78,15.74
43,1,0.5,22.02,22.02
43,1,0.5,19.4,21.22
43,1,0.5,21.5,22.7
44,1,0.5,11.1,12.15
44,1,0.5,10.6,11.25
44,1,0.5,15.98,16.9
45,1,0.5,12.07,13.51
45,1,0.5,17.58,17
45,1,0.5,12.3,12.72
46,1,0.5,22.18,23.62
46,1,0.5,21.15,23.7
46,1,0.5,25.11,22.78
47,1,0.5,19.55,24
47,1,0.5,21.2,21.32
47,1,0.5,20.99,22.93
48,1,0.5,25.72,28.45
48,1,0.5,25.05,27.05
48,1,0.5,24.78,25.76
49,1,0.5,13.56,13.56
49,1,0.5,13,13
49,1,0.5,13.33,13.33
50,1,0.5,21.7,21.88
50,1,0.5,23.23,22.56
50,1,0.5,22.34,24.28
1,1,1,15.12,16.2
1,1,1,15.16,16.7
1,1,1,15.02,16.2
2,1,1,18.21,18.55
2,1,1,15.52,15.69
2,1,1,15.58,15.69
3,1,1,14.61,14.61
3,1,1,14.59,16.29
3,1,1,13.68,14.6
4,1,1,15.48,17.37
4,1,1,14.75,15.44
4,1,1,15.55,16.01
5,1,1,7,7
5,1,1,7,7
5,1,1,7,7
6,1,1,17.66,18.35
6,1,1,17.58,18.87
6,1,1,15,15.47
7,1,1,14.74,15.07
7,1,1,15.28,15.38
7,1,1,14.12,16.55
8,1,1,13.68,14.4
8,1,1,19.07,27.85
8,1,1,13.7,13.7
9,1,1,7,7
9,1,1,7,7
9,1,1,10.48,12.15
10,1,1,14.18,14.12
10,1,1,15.77,18.9
10,1,1,19.6,19.62
11,1,1,14.24,16.02
11,1,1,13.75,14.95
11,1,1,13.28,14.41
12,1,1,9.07,9.07
12,1,1,9.1,9.1
12,1,1,9.06,9.06
13,1,1,9.47,9.47
13,1,1,10.32,10.32
13,1,1,10.39,10.39
14,1,1,11.1,11.1
14,1,1,12.21,11.5
14,1,1,9.25,9.25
15,1,1,12.97,15.4
15,1,1,14.5,13.34
15,1,1,12.18,13.21
16,1,1,16.44,18.47
16,1,1,17.83,18.86
16,1,1,17.4,18.55
17,1,1,14.13,14.56
17,1,1,17.18,18.05
17,1,1,17.53,18.87
18,1,1,19.68,20.71
18,1,1,15.55,16.96
18,1,1,14.2,14.82
19,1,1,14.26,14.71
19,1,1,14.1,13.25
19,1,1,14.67,17.55
20,1,1,21.98,22.16
20,1,1,23.3,19.92
20,1,1,21.35,23.6
21,1,1,23.83,25.2
21,1,1,21.04,21.25
21,1,1,16.88,19.8
22,1,1,13.9,15.71
22,1,1,13.9,15.71
22,1,1,21.37,21.85
23,1,1,20.6,25.66
23,1,1,28.72,25.13
23,1,1,14.3,16.65
24,1,1,11.25,11.92
24,1,1,18.2,17.91
24,1,1,9.7,11.9
25,1,1,9.35,9.35
25,1,1,17.84,16.02
25,1,1,15.36,15.51
26,1,1,9.56,9.56
26,1,1,11.28,11.128
26,1,1,9.77,9.77
27,1,1,12.34,13.66
27,1,1,13.37,15.3
27,1,1,15.68,17.15
28,1,1,14.09,14.55
28,1,1,11.03,11.03
28,1,1,10.6,10.6
29,1,1,10.43,14.52
29,1,1,10.23,10.23
29,1,1,9.7,9.7
30,1,1,7,7
30,1,1,12.42,13.1
30,1,1,12.43,13.1
31,1,1,12.11,13.1
31,1,1,12.8,14.02
31,1,1,18.57,18.6
32,1,1,22.69,24.08
32,1,1,21.72,21.47
32,1,1,15.08,14.86
33,1,1,17.08,15.84
33,1,1,16.36,16.41
33,1,1,15.22,17.14
34,1,1,13.35,12.88
34,1,1,11.08,11.42
34,1,1,16.89,18.67
35,1,1,10.45,10.45
35,1,1,14.67,15.75
35,1,1,11.79,11.79
36,1,1,15.86,15.38
36,1,1,14.55,14.78
36,1,1,13.77,13.77
37,1,1,26.59,26.13
37,1,1,25.76,26.04
37,1,1,27.78,28.46
38,1,1,11.45,13.53
38,1,1,12.51,13.11
38,1,1,15.19,15.57
39,1,1,12.45,13.7
39,1,1,15.62,16.35
39,1,1,14.69,16.43
40,1,1,13.39,12.85
40,1,1,13.08,13.84
40,1,1,13.55,13.59
41,1,1,18.42,18.99
41,1,1,13.03,12.78
41,1,1,10.21,10.21
42,1,1,7,7
42,1,1,7.01,7
42,1,1,10.35,12.04
43,1,1,15.13,17.47
43,1,1,20.6,21.94
43,1,1,16.03,16.65
44,1,1,16.96,18.48
44,1,1,13.44,12.77
44,1,1,12.72,12.19
45,1,1,13.71,13.27
45,1,1,12.1,13.64
45,1,1,10.36,10.7
46,1,1,20.1,20.1
46,1,1,16.96,17.41
46,1,1,20.76,18.32
47,1,1,21.44,22.13
47,1,1,19.79,20.84
47,1,1,13.99,17.02
48,1,1,23.73,23
48,1,1,22.85,23.43
48,1,1,25.32,26.3
49,1,1,17.67,18.38
49,1,1,19.7,19.03
49,1,1,14.36,16.5
50,1,1,23.99,26.89
50,1,1,23.86,24.22
50,1,1,23.7,22.24
1,1,5,10.45,10.45
1,1,5,10.43,10.43
1,1,5,10.82,10.82
2,1,5,14.34,14.34
2,1,5,14.8,13.43
2,1,5,13.11,13.11
3,1,5,13.11,13.11
3,1,5,13.11,13.11
3,1,5,12.27,12.27
4,1,5,13.81,13.81
4,1,5,14.14,12.07
4,1,5,14.38,12.4
5,1,5,11.56,11.56
5,1,5,11.7,11.7
5,1,5,11.7,10.7
6,1,5,14.47,13.96
6,1,5,13.88,13.88
6,1,5,12.35,12.35
7,1,5,13.26,12.04
7,1,5,11.66,13.12
7,1,5,12.92,12.92
8,1,5,13.8,13.8
8,1,5,11.72,11.72
8,1,5,13.26,13.26
9,1,5,13.11,13.11
9,1,5,13.11,13.11
9,1,5,13.11,13.11
10,1,5,11.34,11.34
10,1,5,11.82,11.82
10,1,5,12.93,12.93
11,1,5,12.01,12.01
